INSEE,NOM,moyenne_age
22249,Pont-Melvez,47.1349593495935
22250,Pontrieux,50.26
22251,Pordic,43.5322358018879
22254,Prat,40.4731423455685
22255,La PrÃ©nessaye,41.237728596609
22256,Quemper-GuÃ©zennec,46.3776173503523
22257,Quemperven,40.2209720291751
22258,Quessoy,41.0683971882701
22259,QuÃ©vert,46.7155701866146
22260,Le Quillio,50.3746274265541
22261,Quintenic,40.2
22262,Quintin,47.2939813219943
22263,Le Quiou,42.1729106628242
22264,La Roche-Jaudy,44.2910903746064
22265,Rospez,42.5525734911722
22266,Rostrenen,49.232399970279
22267,Rouillac,42.7431203996282
22268,Ruca,43.8288590604027
22269,Runan,42.6068226685828
22271,Saint-Adrien,40.8366736554096
22272,Saint-Agathon,44.1184223710414
22273,Saint-Alban,45.4761868592068
22274,Saint-AndrÃ©-des-Eaux,37.0917312661499
22275,Saint-BarnabÃ©,43.4416893973273
22276,Saint-Bihy,38.9360519428239
22277,Saint-Brandan,42.7194069854151
22278,Saint-Brieuc,42.2692549896774
22279,Saint-Caradec,44.1116397302925
22280,Saint-CarnÃ©,40.8486536675952
22281,Saint-Carreuc,39.1042165004999
22282,Saint-Cast-le-Guildo,55.6856397272017
22283,Saint-Clet,46.2164337254704
22284,Saint-Connan,44.7619489758523
22285,Saint-Connec,44.1711538461538
22286,Saint-Denoual,38.0989734927884
22287,Saint-Donan,41.5083314990001
22288,Saint-Ã‰tienne-du-GuÃ©-de-l'Isle,45.8945996010733
22289,Saint-Fiacre,46.9719626168224
22291,Saint-Gildas,42.7020139901174
22293,Saint-Gilles-les-Bois,44.2613636363636
22294,Saint-Gilles-Pligeaux,46.1563897232054
22295,Saint-Gilles-Vieux-MarchÃ©,46.4341718156807
22296,Saint-Glen,41.5166661879896
22299,Saint-HÃ©len,38.8903795811518
22300,Saint-HervÃ©,42.9597422411914
22302,Saint-Jacut-de-la-Mer,55.6342624380554
22304,Saint-Jean-Kerdaniel,40.1364740280137
22305,Saint-Jouan-de-l'Isle,37.779830318722
22306,Saint-Judoce,42.9404249861066
22307,Saint-Julien,41.9762495663632
22308,Saint-Juvat,43.8543534093425
22309,Saint-Launeuc,45.5692307692308
22310,Saint-Laurent,41.4639696511274
22311,Saint-Lormel,46.0822928490352
22312,Saint-Maden,43.8834080717489
22313,Saint-Martin-des-PrÃ©s,46.8612095566561
22314,Saint-Maudan,40.2587064415594
22315,Saint-Maudez,41.4101591360815
22316,Saint-Mayeux,45.9204823738311
22317,Saint-MÃ©loir-des-Bois,39.6924312372553
22318,Saint-Michel-de-PlÃ©lan,42.0334800616279
22319,Saint-Michel-en-GrÃ¨ve,52.5637407213792
22320,Saint-NicodÃ¨me,44.955412043695
22321,Saint-Nicolas-du-PÃ©lem,49.9077170418006
22322,Saint-PÃ©ver,41.3036150994478
22323,Saint-PÃ´tan,44.4383915039748
22324,Saint-Quay-Perros,51.4476750176613
22325,Saint-Quay-Portrieux,55.3535490117988
22326,Saint-Rieul,37.2256809321728
22327,Saint-Samson-sur-Rance,40.5254576497151
22328,Saint-Servais,47.6299786662164
22330,Saint-ThÃ©lo,45.5365535248042
22331,Sainte-TrÃ©phine,44.2010869565217
22332,Saint-TrimoÃ«l,36.8186274509804
22333,Saint-Vran,40.8290976498637
22334,Saint-Igeaux,48.1544715447154
22335,Senven-LÃ©hart,47.098041616662
22337,SÃ©vignac,41.6061827956989
22338,Squiffiec,41.6327803003182
22339,Taden,41.480572129517
22340,TonquÃ©dec,40.5545836570349
22341,Tramain,40.3210745078345
22342,TrÃ©bÃ©dan,39.6866940363527
22343,TrÃ©beurden,53.1147252521114
22344,TrÃ©brivan,48.7657775154569
22345,TrÃ©bry,43.1239984129381
22346,TrÃ©daniel,41.5927768932929
22347,TrÃ©darzec,46.3026479278211
22348,TrÃ©dias,43.7826508618694
22349,TrÃ©drez-LocquÃ©meau,48.5081953727846
22350,TrÃ©duder,44.748717948718
22351,Treffrin,46.2242184319673
22352,TrÃ©fumel,42.7776893157239
22353,TrÃ©gastel,52.2368790574857
22354,TrÃ©glamus,38.0553010610877
22356,TrÃ©gomeur,38.5851744041986
22358,TrÃ©gonneau,38.8215904434175
22359,TrÃ©grom,43.3932615766389
22360,TrÃ©gueux,45.208559622196
22361,TrÃ©guidel,39.8751974723539
22362,TrÃ©guier,53.4112922836803
22363,TrÃ©lÃ©vern,54.9526235729952
22364,TrÃ©livan,43.3939289410141
22365,TrÃ©margat,41.5106070126601
22366,TrÃ©mel,45.5639675820929
22368,TrÃ©mÃ©reuc,44.7635204309175
22369,TrÃ©meur,40.3307508900078
22370,TrÃ©mÃ©ven,44.4817589999989
22371,TrÃ©morel,39.7375957489822
22372,TrÃ©muson,41.9604481024234
22373,TrÃ©ogan,46.2
22375,Tressignaux,39.6861984753692
22376,TrÃ©vÃ©,39.0882799738081
22377,TrÃ©veneuc,52.4160401002506
22378,TrÃ©vÃ©rec,40.1191588785047
22379,TrÃ©vou-TrÃ©guignec,47.6213650751334
22380,TrÃ©vron,42.4
22381,TrÃ©zÃ©ny,41.6769682424388
22383,TroguÃ©ry,45.2360369329412
22384,Uzel,41.1901158889885
22385,La VicomtÃ©-sur-Rance,41.6922731356694
22386,Le Vieux-Bourg,38.1298070473294
22387,Le Vieux-MarchÃ©,44.8514319888831
22388,VildÃ©-Guingalan,39.3417046665969
22389,Yffiniac,40.9959434253892
22390,Yvias,40.966675867406
22391,Yvignac-la-Tour,42.7321279804341
23001,Ahun,46.45157879851
23002,Ajain,51.3815915627996
23003,Alleyrat,48.1725352112676
23004,AnzÃªme,43.3305709023941
23005,Arfeuille-ChÃ¢tain,48.9566304908216
23006,ArrÃ¨nes,53.2587078598898
23007,Ars,52.4912875974275
23008,Aubusson,51.735703350464
23009,Auge,51
23010,AugÃ¨res,52.1218487394958
23011,Aulon,49.8588957055215
23012,Auriat,54.4234234234234
23013,Auzances,53.7119446960734
23014,Azat-ChÃ¢tenet,53.1260504201681
23015,Azerables,56.6930663031196
23016,Banize,50.032967032967
23017,Basville,49.3562874251497
23018,Bazelat,51.0934097543464
23019,Beissat,44.9166666666667
23020,Bellegarde-en-Marche,55.0916057351041
23021,BÃ©nÃ©vent-l'Abbaye,51.5115641395423
23022,BÃ©tÃªte,49.0502645502646
23023,Blaudeix,48.7904761904762
23024,Blessac,46.8308868099767
23025,Bonnat,49.8014695651381
23026,Bord-Saint-Georges,47.0033992324663
23027,Bosmoreau-les-Mines,54.5321793034908
23028,Bosroger,40.5940170940171
23029,Le Bourg-d'Hem,48.5249868183526
23030,Bourganeuf,48.0993092467906
23031,Boussac,54.9345112613958
23032,Boussac-Bourg,52.9229686991495
23033,La Brionne,41.190996279301
23034,Brousse,44.0322580645161
23035,BudeliÃ¨re,49.528552309057
23036,BussiÃ¨re-Dunoise,49.8178915253236
23037,BussiÃ¨re-Nouvelle,54.3
23038,BussiÃ¨re-Saint-Georges,47.9389121007892
23039,La Celle-Dunoise,53.5349697018794
23040,La Celle-sous-Gouzon,40.2096774193548
23041,La Cellette,59.8406813072681
23042,Ceyroux,53.844
23043,Chamberaud,52.0360824742268
23044,Chambon-Sainte-Croix,53.3353658536585
23045,Chambon-sur-Voueize,52.5551806134625
23046,Chambonchard,44.7654320987654
23047,Chamborand,45.3494017781027
23048,Champagnat,46.3343788783761
23049,Champsanglard,43.9729598050015
23050,La Chapelle-Baloue,56.084
23051,La Chapelle-Saint-Martial,50.8653846153846
23052,La Chapelle-Taillefert,46.3540229885057
23053,Chard,48.3910891089109
23054,Charron,51.9402316226624
23055,ChÃ¢telard,61.640625
23056,ChÃ¢telus-le-Marcheix,55.2748741807088
23057,ChÃ¢telus-Malvaleix,50.4345282790273
23058,Le Chauchet,49.7571428571429
23059,La Chaussade,44.8125
23060,Chavanat,46.4963768115942
23061,ChÃ©nÃ©railles,47.6018077824135
23062,ChÃ©niers,50.3127722637438
23063,Clairavaux,50.6
23064,Clugnat,48.5926493108729
23065,Colondannes,46.5938628158845
23066,Le Compas,53.5618556701031
23067,La Courtine,46.7097369508621
23068,Cressat,47.5339147286822
23069,Crocq,51.1017514400716
23070,Crozant,58.8008449107258
23071,Croze,48.3979591836735
23072,Domeyrot,46.3230719309614
23073,Dontreix,47.6336555125165
23074,Le Donzeil,47.1436170212766
23075,Dun-le-Palestel,53.0609524289393
23076,Ã‰vaux-les-Bains,53.0605242868157
23077,Faux-la-Montagne,41.5574656504652
23078,Faux-Mazuras,43.7351351351352
23079,Felletin,47.6627927611122
23080,FÃ©niers,46.7314814814815
23081,Flayat,54.238854893376
23082,Fleurat,43.0201112369057
23083,FontaniÃ¨res,46.7079757040618
23084,La ForÃªt-du-Temple,52.4685314685315
23086,FransÃ¨ches,51.6615480625721
23087,Fresselines,58.3847596529591
23088,Gartempe,46.7609653680395
23089,Genouillac,46.6659024544016
23090,Gentioux-Pigerolles,43.8643326801202
23091,Gioux,45.1128048780488
23092,GlÃ©nic,42.8382413548063
23093,Gouzon,49.6400012932706
23095,Le Grand-Bourg,45.6816897654432
23096,GuÃ©ret,44.7830594549388
23097,Issoudun-LÃ©trieix,47.5379285916681
23098,Jalesches,51.7277777777778
23099,Janaillat,50.5168750227681
23100,Jarnages,46.2740211098809
23101,Jouillat,48.2683240309269
23102,Ladapeyre,44.4021289805513
23103,Lafat,55.3203276755373
23104,Lavaufranche,49.7764683802361
23105,Lavaveix-les-Mines,51.4335640481564
23106,LÃ©paud,42.9579701048089
23107,LÃ©pinas,58
23108,Leyrat,46.9125874125874
23109,Linard-Malval,53.8975999068049
23110,Lioux-les-Monges,39.5614035087719
23111,LiziÃ¨res,49.3854166666667
23112,Lourdoueix-Saint-Pierre,53.9099590723056
23113,Lupersat,50.7014223772632
23114,Lussat,49.1641221384404
23115,Magnat-l'Ã‰trange,45.9862616117321
23116,Mainsat,55.9643360217316
23117,Maison-Feyne,46.9411108134338
23118,Maisonnisses,49.7704918032787
23119,Malleret,52.1022727272727
23120,Malleret-Boussac,53.0824175824176
23122,Mansat-la-CourriÃ¨re,52.2260273972603
23123,Les Mars,50.8005464480874
23124,Marsac,52.36484375
23125,Le Mas-d'Artige,46.3434343434344
23127,Mautes,49.5454545454545
23128,Mazeirat,48.4047619047619
23129,La MaziÃ¨re-aux-Bons-Hommes,47.2153846153846
23130,MÃ©asnes,51.2492218455791
23131,MÃ©rinchal,50.5737089247469
23132,Montaigut-le-Blanc,47.1325499772391
23133,Montboucher,46.9098451259031
23134,Le Monteil-au-Vicomte,53.2020140988358
23136,Mortroux,50.4864416128302
23137,Mourioux-Vieilleville,48.5127479013968
23138,Moutier-d'Ahun,47.5931677018634
23139,Moutier-Malcard,52.3266326059393
23140,Moutier-Rozeille,47.2137912205722
23141,Naillat,48.7123300526238
23142,NÃ©oux,48.879086549689
23143,Noth,47.2865078510392
23144,La Nouaille,52.5042553191489
23145,Nouhant,49.2747269003437
23146,Nouzerines,50.9915611814346
23147,Nouzerolles,52.1494845360825
23148,Nouziers,52.1890404261804
23149,Parsac-Rimondeix,47.2010913450313
23150,Peyrabout,44.8576158940398
23151,Peyrat-la-NoniÃ¨re,50.0588832424088
23152,Pierrefitte,48.1760563380282
23154,Pionnat,44.5270445164402
23155,Pontarion,48.2082870408615
23156,Pontcharraud,51.8253012048193
23157,La Pouge,45.4427083333333
23158,Poussanges,52.7366666666667
23159,Puy-Malsignat,49.9769736842105
23160,Reterre,48.7063197026022
23162,Roches,47.8924731182796
23164,Rougnat,49.4759916492693
23165,RoyÃ¨re-de-VassiviÃ¨re,53.4437716262976
23166,Sagnat,49.8046875
23167,Sannat,48.2879217543136
23168,Sardent,47.928947368421
23169,La SauniÃ¨re,40.2410852713178
23170,Savennes,48.1283174348803
23171,Sermur,53.5046296296296
23172,La Serre-BussiÃ¨re-Vieille,49.1926229508197
23173,Soubrebost,49.7553956834532
23174,Soumans,47.7909177737601
23175,Sous-Parsat,51.0964912280702
23176,La Souterraine,47.9345074706519
23177,Saint-Agnant-de-Versillat,46.7197449158422
23178,Saint-Agnant-prÃ¨s-Crocq,48.4130434782609
23179,Saint-Alpinien,45.9787234042553
23180,Saint-Amand,45.5978544975235
23181,Saint-Amand-Jartoudeix,55.2212124233089
23182,Saint-Avit-de-Tardes,49.7638036809816
23183,Saint-Avit-le-Pauvre,47.7628205128205
23184,Saint-Bard,45.3
23185,Saint-Chabrais,51.687946102461
23186,Saint-Christophe,46.3831168831169
23187,Saint-Dizier-la-Tour,53.6451612903226
23188,Saint-Dizier-les-Domaines,50.3689929802582
23189,Saint-Dizier-Masbaraud,49.0441132544879
23190,Saint-Domet,48.5736196319018
23191,Saint-Ã‰loi,43.7
23192,Fursac,51.9968858131488
23193,Sainte-Feyre,46.1649140083979
23194,Sainte-Feyre-la-Montagne,48.849593495935
23195,Saint-Fiel,40.4034746580636
23196,Saint-Frion,40.7044440429428
23197,Saint-Georges-la-Pouge,44.886559413989
23198,Saint-Georges-Nigremont,55.427135118308
23199,Saint-Germain-BeauprÃ©,50.2313019390582
23200,Saint-Goussaud,55.6144578313253
23201,Saint-Hilaire-la-Plaine,44.4460093896714
23202,Saint-Hilaire-le-ChÃ¢teau,48.5390058775659
23203,Saint-Julien-la-GenÃªte,48.2755696482054
23204,Saint-Julien-le-ChÃ¢tel,49.4822695035461
23205,Saint-Junien-la-BregÃ¨re,53.6631944444445
23206,Saint-Laurent,42.9053590846241
23207,Saint-LÃ©ger-Bridereix,49.4848484848485
23208,Saint-LÃ©ger-le-GuÃ©rÃ©tois,46.8115504735848
23209,Saint-Loup,51.9644808743169
23210,Saint-Maixant,45.253648474084
23211,Saint-Marc-Ã -Frongier,46.7887323943662
23212,Saint-Marc-Ã -Loubaud,48.088
23213,Saint-Marien,48.189850005019
23214,Saint-Martial-le-Mont,45.9070419544229
23215,Saint-Martial-le-Vieux,45.9139072847682
23216,Saint-Martin-ChÃ¢teau,51.2074829931973
23217,Saint-Martin-Sainte-Catherine,50.9029111599932
23218,Saint-Maurice-prÃ¨s-Crocq,52.04
23219,Saint-Maurice-la-Souterraine,44.9113397661494
23220,Saint-MÃ©dard-la-Rochette,49.3614725510332
23221,Saint-Merd-la-Breuille,52.291808389814
23222,Saint-Michel-de-Veisse,48.828313253012
23223,Saint-Moreil,49.5910236096899
23224,Saint-Oradoux-de-Chirouze,54.3055555555556
23225,Saint-Oradoux-prÃ¨s-Crocq,48.7523364485981
23226,Saint-Pardoux-d'Arnet,45.9537572254335
23227,Saint-Pardoux-Morterolles,51.392027079837
23228,Saint-Pardoux-le-Neuf,44.0816326530612
23229,Saint-Pardoux-les-Cards,50.7287258085455
23230,Saint-Pierre-ChÃ©rignat,50.6575757575758
23232,Saint-Pierre-Bellevue,50.4434789120446
23233,Saint-Pierre-le-Bost,53.3949579831933
23234,Saint-Priest,50.1733333333333
23235,Saint-Priest-la-Feuille,44.9716138496671
23236,Saint-Priest-la-Plaine,48.0137254901961
23237,Saint-Priest-Palus,55.1727272727273
23238,Saint-Quentin-la-Chabanne,48.1462765957447
23239,Saint-SÃ©bastien,52.7060905695739
23240,Saint-Silvain-Bas-le-Roc,50.8887530562347
23241,Saint-Silvain-Bellegarde,46.6587677725119
23242,Saint-Silvain-Montaigut,47.2176165803109
23243,Saint-Silvain-sous-Toulx,51.6452702702703
23244,Saint-Sulpice-le-Dunois,49.6568457538995
23245,Saint-Sulpice-le-GuÃ©rÃ©tois,45.5689018599669
23246,Saint-Sulpice-les-Champs,50.2011494252874
23247,Saint-Vaury,45.9339385971673
23248,Saint-Victor-en-Marche,42.9001699218601
23249,Saint-Yrieix-la-Montagne,50.8522429612208
23250,Saint-Yrieix-les-Bois,44.5549828178694
23251,Tardes,46.4833333333333
23252,Tercillat,58.0189873417722
23253,Thauron,46.6436781609196
23254,Toulx-Sainte-Croix,53.236
23255,Trois-Fonds,44.0375
23257,ValliÃ¨re,50.5499557761487
23258,Vareilles,46.4477850186355
23259,Verneiges,40.7333333333333
23260,Vidaillat,48.8167539267016
23261,Viersat,48.6321428571429
23262,Vigeville,41.4664634146341
23263,Villard,47.2513227513228
23264,La Villedieu,57.1063829787234
23265,La Villeneuve,57.734693877551
23266,La Villetelle,46.1863905325444
24001,Abjat-sur-Bandiat,51.0093604759649
24002,Agonac,45.3401801885831
24004,Ajat,47.4725760807471
24005,Alles-sur-Dordogne,48.1226093500175
24006,Allas-les-Mines,48.3941885122621
24007,Allemans,51.3728810871518
24008,Angoisse,45.2008161865011
24009,Anlhiac,51.9905660377358
24010,Annesse-et-Beaulieu,48.1385879211364
24011,Antonne-et-Trigonant,48.3054868568967
24012,Archignac,43.6988811622463
24014,Aubas,44.4911938924687
24015,Audrix,48.4698364114127
24016,Augignac,49.5558252427184
24018,Auriac-du-PÃ©rigord,49.1965923443654
24019,Azerat,45.8935455021098
24020,La Bachellerie,46.5263883192691
24021,Badefols-d'Ans,53.2515928153111
24022,Badefols-sur-Dordogne,45.5238095238095
24023,Baneuil,50.0089833996336
24024,Bardou,43.4418604651163
24025,Bars,47.0497989625691
24026,Bassillac et Auberoche,44.266154903758
24027,Bayac,44.8682403804523
24028,Beaumontois en PÃ©rigord,51.5813965692879
24029,Beaupouyet,45.9740722287775
24030,Beauregard-de-Terrasson,48.1118194466921
24031,Beauregard-et-Bassac,45.6947438693873
24032,Beauronne,46.9460916442048
24034,Beleymas,45.1151047951463
24035,Pays de BelvÃ¨s,51.5375729734604
24036,BerbiguiÃ¨res,51.5056497175141
24037,Bergerac,48.146669859214
24038,Bertric-BurÃ©e,46.2927135812087
24039,Besse,51.4038461538462
24040,Beynac-et-Cazenac,51.9472328314907
24042,Biras,38.5077268756365
24043,Biron,51.3401360544218
24045,Boisse,45.0940590780725
24046,Boisseuilh,53.3409090909091
24048,Bonneville-et-Saint-Avit-de-FumadiÃ¨res,41.5751419304972
24050,BorrÃ¨ze,45.7896722088257
24051,Bosset,47.5838944168057
24052,Bouillac,46.1188524590164
24053,Boulazac Isle Manoire,42.7290995054542
24054,Bouniagues,43.6473845416084
24055,Bourdeilles,50.8304881106717
24056,Le Bourdeix,47.6796614301589
24057,Bourg-des-Maisons,46.3541666666667
24058,Bourg-du-Bost,45.5071405367664
24059,Bourgnac,48.1622544268262
24060,Bourniquel,49.8071428571428
24061,Bourrou,42.8709677419355
24062,Bouteilles-Saint-SÃ©bastien,48.8076398282158
24063,Bouzic,53.2417218543046
24064,BrantÃ´me en PÃ©rigord,49.2402587146878
24066,Brouchaud,49.0189211905227
24067,Le Bugue,54.8700600286882
24068,Le Buisson-de-Cadouin,53.4507643034627
24069,Bussac,42.2805576444567
24070,Busserolles,52.4745437672665
24071,BussiÃ¨re-Badil,48.3630349111402
24073,CalÃ¨s,49.9995426046541
24074,Calviac-en-PÃ©rigord,49.4927105063688
24075,Campagnac-lÃ¨s-Quercy,48.9777324512028
24076,Campagne,47.5877403846154
24077,Campsegret,44.0983431849573
24080,Capdrot,55.7840172786177
24081,Carlux,48.8375671526638
24082,Carsac-Aillac,50.5004803015584
24083,Carsac-de-Gurson,51.1324324324324
24084,Carves,54.2307692307692
24085,La Cassagne,44.3774834437086
24086,Castelnaud-la-Chapelle,45.7295667066929
24087,Castels et BÃ©zenac,52.7116840476437
24088,Cause-de-ClÃ©rans,46.6753197298286
24090,Celles,46.1426818763318
24091,CÃ©nac-et-Saint-Julien,48.4864012601201
24094,Chalagnac,41.9271012889055
24095,Chalais,50.2695644886719
24096,Champagnac-de-Belair,51.3272912326095
24097,Champagne-et-Fontaine,54.1204013882106
24098,Champcevinel,44.8340650360639
24100,Champniers-et-Reilhac,52.0014738059792
24101,Champs-Romain,50.4556244656589
24102,Chancelade,47.4626156647142
24104,ChantÃ©rac,42.7456186197767
24105,Chapdeuil,46.4963503649635
24106,La Chapelle-Aubareil,44.1116322701689
24107,La Chapelle-Faucher,50.0154576240279
24108,La Chapelle-Gonaguet,41.6984250887617
24109,La Chapelle-GrÃ©signac,53.1323529411765
24110,La Chapelle-Montabourlet,54.241935483871
24111,La Chapelle-Montmoreau,56.722972972973
24113,La Chapelle-Saint-Jean,54.2559523809524
24114,Chassaignes,51.3955223880597
24115,ChÃ¢teau-l'Ã‰vÃªque,44.4469130028064
24116,ChÃ¢tres,47.1929347826087
24117,Les Coteaux PÃ©rigourdins,42.9955595026643
24119,Cherval,54.7848101265823
24120,Cherveix-Cubas,53.6619864759214
24121,Chourgnac,52.6449275362319
24122,Cladech,51.5574712643678
24123,Clermont-de-Beauregard,47.1428571428571
24124,Clermont-d'Excideuil,54.465717917269
24126,Colombier,41.3766952723091
24128,Comberanche-et-Ã‰peluche,45.6130952380953
24129,Condat-sur-Trincou,45.4680950818613
24130,Condat-sur-VÃ©zÃ¨re,45.5334255857844
24131,Connezac,53.8986486486487
24132,Conne-de-Labarde,42.7307910558024
24133,La Coquille,54.8867937724802
24134,Corgnac-sur-l'Isle,50.4070303853053
24135,Cornille,45.6615720524017
24136,Coubjours,51.9911504424779
24137,Coulaures,46.4996249127808
24138,Coulounieix-Chamiers,46.9376320819271
24139,Coursac,40.3942908117752
24140,Cours-de-Pile,45.8421537609404
24141,Coutures,52.6194953970936
24142,Coux et Bigaroque-Mouzens,48.7221807442233
24143,Couze-et-Saint-Front,49.3917349834782
24144,Creyssac,52.9086538461538
24145,Creysse,46.835522558538
24146,Creyssensac-et-Pissot,43.2226353533999
24147,Cubjac-AuvÃ©zÃ¨re-Val d'Ans,45.5701370263728
24148,CunÃ¨ges,47.4889372300557
24150,Daglan,53.7481880679991
24151,Doissat,52.2598039215686
24152,Domme,53.6402488839553
24153,La Dornac,43.6573544035398
24154,Douchapt,43.5475293823867
24155,Douville,45.975432929936
24156,La Douze,42.3341983495248
24157,Douzillac,45.4466972333737
24158,Dussac,51.5510958698985
24159,Ã‰chourgnac,51.6772959183673
24160,Ã‰glise-Neuve-de-Vergt,40.2193096952634
24161,Ã‰glise-Neuve-d'Issac,48.5813008130081
24162,Escoire,46.4054491956589
24163,Ã‰touars,47.8757575757576
24164,Excideuil,55.495650522969
24165,Eygurande-et-Gardedeuil,42.989191144487
24167,Eymet,53.4889360135644
24168,Plaisance,49.9354250121186
24171,Eyzerac,48.5555836028293
24172,Les Eyzies,48.9446221925208
24174,Fanlac,53.2697841726619
24175,Les Farges,47.3600879436857
24176,Faurilles,52.1621621621622
24177,Faux,45.5027973325393
24179,La Feuillade,43.797845373891
24180,Firbeix,45.6390982424977
24182,Le Fleix,45.8883212502703
24183,Fleurac,49.7883333333333
24184,Florimont-Gaumier,52.4612676056338
24186,Fonroque,44.9410513597403
24188,Fossemagne,47.7051877093429
24189,Fougueyrolles,44.720002423585
24190,Fouleix,40.2813117385915
24191,Fraisse,42.5316091954023
24192,Gabillou,48.6318681318681
24193,Gageac-et-Rouillac,45.0214571745472
24194,Gardonne,43.7619647355164
24195,Gaugeac,49.6238532110091
24196,GÃ©nis,53.899998640839
24197,Ginestet,47.4266860533968
24199,Gout-Rossignol,59.0231055875746
24200,Grand-Brassac,47.8809387279064
24202,Granges-d'Ans,58.3190789473684
24205,Grignols,44.6038863976084
24206,Grives,49.4590909090909
24207,GrolÃ©jac,46.8845647385809
24208,Grun-Bordas,38.5206611570248
24209,Hautefaye,46.8161764705882
24210,Hautefort,53.9574726609964
24211,Issac,46.85
24212,Issigeac,52.9032201766874
24213,Jaure,42.9707602339181
24214,Javerlhac-et-la-Chapelle-Saint-Robert,49.3427142375763
24215,Jayac,49.0691489361702
24216,La Jemaye-Ponteyraud,49.8848684210526
24217,Journiac,45.5903707897903
24218,Jumilhac-le-Grand,50.5231643356643
24220,Lacropte,42.8214285714286
24221,Rudeau-Ladosse,45.5477707006369
24222,La Force,46.4360090874669
24223,Lalinde,53.0789040015879
24224,Lamonzie-Montastruc,44.3879789163692
24225,Lamonzie-Saint-Martin,42.9149669395125
24226,Lamothe-Montravel,47.0028758347417
24227,Lanouaille,53.6183800623053
24228,Lanquais,51.0110441767068
24229,Le Lardin-Saint-Lazare,47.5602096985649
24230,Larzac,40.0268456375839
24231,Lavalade,46.84
24232,Lavaur,51.4
24234,Les LÃ¨ches,47.2885561192687
24236,LÃ©guillac-de-l'Auche,42.1887621830859
24237,Lembras,48.7421434327156
24238,Lempzours,46.8065693430657
24240,Limeuil,49.0464071856287
24241,Limeyrat,45.9265222618366
24242,Liorac-sur-Louyre,48.4778971874188
24243,Lisle,50.7483811994142
24244,Lolme,64.3193717277487
24245,Loubejac,47.5849582576567
24246,Lunas,41.1951121062965
24247,Lusignac,48.1925465838509
24248,Lussas-et-Nontronneau,51.449788429984
24251,Manzac-sur-Vern,45.8465703971119
24252,Marcillac-Saint-Quentin,43.3998172543647
24253,Mareuil en PÃ©rigord,52.012745969975
24254,Marnac,51.997311827957
24255,Marquay,47.7796651375831
24256,Marsac-sur-l'Isle,41.4178069377008
24257,MarsalÃ¨s,49.4798728055089
24259,Eyraud-Crempse-Maurens,45.7374937567227
24260,Mauzac-et-Grand-Castang,49.000411695947
24261,Mauzens-et-Miremont,51.6954225352113
24262,Mayac,48.3912153153448
24263,Mazeyrolles,52.2550834274473
24264,MÃ©nesplet,44.4644449379719
24266,Mensignac,42.8026838626435
24267,Mescoules,43.5
24268,Meyrals,43.5625164580784
24269,Mialet,55.3007874015748
24271,Milhac-de-Nontron,55.1598340999155
24272,Minzac,44.3084320576262
24273,MoliÃ¨res,48.7587700829392
24274,Monbazillac,49.7345753003655
24276,Monestier,44.3530475371816
24277,Monfaucon,43.7476359140142
24278,MonmadalÃ¨s,46.6927710843374
24279,MonmarvÃ¨s,44.4354838709677
24280,Monpazier,55.0873894369979
24281,Monsac,51.3398876404494
24282,Monsaguel,49.9765100671141
24284,Montagnac-d'Auberoche,45.8576642335766
24285,Montagnac-la-Crempse,48.8022981157196
24286,Montagrier,47.3688490661155
24287,Montaut,49.4076923076923
24288,Montazeau,51.8774447510959
24289,Montcaret,44.1484616500182
24290,Montferrand-du-PÃ©rigord,54.224358974359
24291,Montignac-Lascaux,50.5883158822703
24292,Montpeyroux,42.5614928436035
24293,Monplaisant,48.9692956899383
24294,Montpon-MÃ©nestÃ©rol,50.3653349405889
24295,Montrem,44.1035923141186
24296,Mouleydier,47.0117774397763
24297,Moulin-Neuf,47.6974152315434
24299,Mussidan,49.7309899569584
24300,Nabirat,44.6154229718909
24301,Nadaillac,46.3084189221069
24302,Nailhac,50.1317567567568
24303,Nanteuil-Auriac-de-Bourzac,51.906334646348
24304,Nantheuil,47.6067737423014
24305,Nanthiat,54.8882971701187
24306,Nastringues,44.1583107031326
24307,Naussannes,42.4413023398662
24308,NÃ©grondes,46.1422376093404
24309,Neuvic,45.5084652738575
24311,Nontron,51.0167312602834
24312,Sanilhac,43.1124656428156
24313,Orliac,47.0816326530612
24316,Parcoul-Chenaud,46.1881934331554
24317,Paulin,51.9940239043825
24318,Paunat,50.5302547770701
24319,Paussac-et-Saint-Vivien,46.4229501462436
24320,Payzac,52.2623600098795
24321,Pazayac,42.4442273968574
24322,PÃ©rigueux,44.2521279084665
24323,Petit-Bersac,49.7513368983957
24324,Peyrignac,42.6286040266039
24325,Pechs-de-l'EspÃ©rance,49.7775555793094
24326,Peyzac-le-Moustier,50.7551546391753
24327,Pezuls,55.7213114754098
24328,PiÃ©gut-Pluviers,52.7333614153328
24329,Le Pizou,44.4096287391492
24330,Plazac,52.5365349431796
24331,Pomport,44.4996069579477
24334,Pontours,48.4037833129802
24335,Port-Sainte-Foy-et-Ponchapt,50.0793599311827
24336,Prats-de-Carlux,47.3783765268564
24337,Prats-du-PÃ©rigord,51.972972972973
24338,Pressignac-Vicq,48.1909082444454
24339,Preyssac-d'Excideuil,47.6578947368421
24340,Prigonrieux,48.0364236424894
24341,Proissans,44.8216906302859
24345,Queyssac,46.6427079488795
